Project:,SAEON,Sub Project:,Algoa Bay Long Term Research,,,,,,
Time Series:,ABC_10m_018,Series Code:,ABLTMRP_ABCEN_UTR_10m_5/5_018,Raw Data File:,G:\.shortcut-targets-by-id\1VG-XCaGZwvhiUMkG75h8YJZzEDj6eZn0\Data Store\Continuous Monitoring Platform\Staging\UTRs\20191031_MalickI\60m_Central_5.csv,,,,
Location:,Algoa Bay Central,Site:,Central,GPS Name:,UTR - CEN,Mooring Type:,UTR Array,Mooring No:,14
Latitude:,-33.88195,Longitude:,25.98585,LatShore:,-33.72,LongShore:,26.855,Distance (m):,
Interval (hr):,1,Total:,4200,Variables:,1,,,,
Deploy Depth (m):,10,Bottom Depth (m):,60,Bin No:,5,Total Bins:,5,,
Start Date:,2019/04/26,Start Time:,12:00:00 am,,,,,,
End Date:,2019/10/17,End Time:,11:00:00 pm,,,,,,
Instrument:,Onset Hobo Pro v2 Water Temperature Logger,Serial No:,20190459,,,,,,
Comment:,,,,,,,,,
#,Date,"Time, GMT+02:00","Temp, °C (LGR S/N: 20190459, SEN S/N: 20190459)",,,,,,
19,2019/04/26,12:00:00 am,15.724,,,,,,
20,2019/04/26,1:00:00 am,15.724,,,,,,
21,2019/04/26,2:00:00 am,15.7,,,,,,
22,2019/04/26,3:00:00 am,15.676,,,,,,
23,2019/04/26,4:00:00 am,15.676,,,,,,
24,2019/04/26,5:00:00 am,15.7,,,,,,
25,2019/04/26,6:00:00 am,15.724,,,,,,
26,2019/04/26,7:00:00 am,15.748,,,,,,
27,2019/04/26,8:00:00 am,15.581,,,,,,
28,2019/04/26,9:00:00 am,15.485,,,,,,
29,2019/04/26,10:00:00 am,15.629,,,,,,
30,2019/04/26,11:00:00 am,15.629,,,,,,
31,2019/04/26,12:00:00 pm,15.461,,,,,,
32,2019/04/26,1:00:00 pm,15.461,,,,,,
33,2019/04/26,2:00:00 pm,15.414,,,,,,
34,2019/04/26,3:00:00 pm,15.366,,,,,,
35,2019/04/26,4:00:00 pm,15.39,,,,,,
36,2019/04/26,5:00:00 pm,16.106,,,,,,
37,2019/04/26,6:00:00 pm,16.129,,,,,,
38,2019/04/26,7:00:00 pm,16.177,,,,,,
39,2019/04/26,8:00:00 pm,16.201,,,,,,
40,2019/04/26,9:00:00 pm,16.272,,,,,,
41,2019/04/26,10:00:00 pm,16.32,,,,,,
42,2019/04/26,11:00:00 pm,16.368,,,,,,
43,2019/04/27,12:00:00 am,16.368,,,,,,
44,2019/04/27,1:00:00 am,16.415,,,,,,
45,2019/04/27,2:00:00 am,16.392,,,,,,
46,2019/04/27,3:00:00 am,16.368,,,,,,
47,2019/04/27,4:00:00 am,16.32,,,,,,
48,2019/04/27,5:00:00 am,16.249,,,,,,
