"Project:","SAEON","Sub Project:","Algoa Bay Long Term Research"			
274,2020-12-12,17:00:00,18.913
275,2020-12-12,18:00:00,18.747
276,2020-12-12,19:00:00,18.771
277,2020-12-12,20:00:00,19.080
278,2020-12-12,21:00:00,19.341
279,2020-12-12,22:00:00,19.436
280,2020-12-12,23:00:00,19.365
281,2020-12-13,00:00:00,19.294
282,2020-12-13,01:00:00,19.532
283,2020-12-13,02:00:00,19.532
284,2020-12-13,03:00:00,19.436
285,2020-12-13,04:00:00,19.413
286,2020-12-13,05:00:00,19.484
287,2020-12-13,06:00:00,19.555
288,2020-12-13,07:00:00,19.532
289,2020-12-13,08:00:00,19.508
290,2020-12-13,09:00:00,19.484
291,2020-12-13,10:00:00,19.460
292,2020-12-13,11:00:00,19.365
293,2020-12-13,12:00:00,19.222
294,2020-12-13,13:00:00,19.103
295,2020-12-13,14:00:00,19.127
296,2020-12-13,15:00:00,18.866
297,2020-12-13,16:00:00,18.937
298,2020-12-13,17:00:00,19.603
299,2020-12-13,18:00:00,19.770
300,2020-12-13,19:00:00,19.746
301,2020-12-13,20:00:00,19.627
302,2020-12-13,21:00:00,19.508
303,2020-12-13,22:00:00,19.389
304,2020-12-13,23:00:00,19.365
305,2020-12-14,00:00:00,19.294
306,2020-12-14,01:00:00,19.365
307,2020-12-14,02:00:00,19.270
308,2020-12-14,03:00:00,19.151
309,2020-12-14,04:00:00,19.127
310,2020-12-14,05:00:00,19.246
311,2020-12-14,06:00:00,19.365
312,2020-12-14,07:00:00,19.341
313,2020-12-14,08:00:00,19.365
314,2020-12-14,09:00:00,19.270
315,2020-12-14,10:00:00,18.937
316,2020-12-14,11:00:00,19.199
317,2020-12-14,12:00:00,19.365
318,2020-12-14,13:00:00,19.365
319,2020-12-14,14:00:00,19.674
320,2020-12-14,15:00:00,19.722
321,2020-12-14,16:00:00,19.651
322,2020-12-14,17:00:00,19.722
323,2020-12-14,18:00:00,19.746
324,2020-12-14,19:00:00,19.793
325,2020-12-14,20:00:00,19.746
326,2020-12-14,21:00:00,19.817
327,2020-12-14,22:00:00,19.793
328,2020-12-14,23:00:00,19.746
329,2020-12-15,00:00:00,19.698
330,2020-12-15,01:00:00,19.627
331,2020-12-15,02:00:00,19.579
332,2020-12-15,03:00:00,19.579
333,2020-12-15,04:00:00,19.603
334,2020-12-15,05:00:00,19.579
335,2020-12-15,06:00:00,19.603
336,2020-12-15,07:00:00,19.627
337,2020-12-15,08:00:00,19.674
338,2020-12-15,09:00:00,19.484
339,2020-12-15,10:00:00,19.722
340,2020-12-15,11:00:00,19.532
341,2020-12-15,12:00:00,19.698
342,2020-12-15,13:00:00,19.746
343,2020-12-15,14:00:00,19.651
344,2020-12-15,15:00:00,19.793
345,2020-12-15,16:00:00,19.912
346,2020-12-15,17:00:00,20.198
347,2020-12-15,18:00:00,19.984
348,2020-12-15,19:00:00,19.960
349,2020-12-15,20:00:00,19.984
350,2020-12-15,21:00:00,20.198
351,2020-12-15,22:00:00,20.174
352,2020-12-15,23:00:00,20.150
353,2020-12-16,00:00:00,20.150
354,2020-12-16,01:00:00,20.103
355,2020-12-16,02:00:00,19.984
356,2020-12-16,03:00:00,19.770
357,2020-12-16,04:00:00,19.746
358,2020-12-16,05:00:00,19.746
359,2020-12-16,06:00:00,19.793
360,2020-12-16,07:00:00,19.888
361,2020-12-16,08:00:00,19.984
362,2020-12-16,09:00:00,20.007
363,2020-12-16,10:00:00,20.103
364,2020-12-16,11:00:00,20.150
365,2020-12-16,12:00:00,20.126
366,2020-12-16,13:00:00,20.174
367,2020-12-16,14:00:00,20.198
368,2020-12-16,15:00:00,20.222
369,2020-12-16,16:00:00,20.269
370,2020-12-16,17:00:00,20.150
371,2020-12-16,18:00:00,20.031
372,2020-12-16,19:00:00,20.126
373,2020-12-16,20:00:00,20.150
374,2020-12-16,21:00:00,20.150
375,2020-12-16,22:00:00,20.246
376,2020-12-16,23:00:00,20.507
377,2020-12-17,00:00:00,20.388
378,2020-12-17,01:00:00,20.412
379,2020-12-17,02:00:00,20.246
380,2020-12-17,03:00:00,20.246
381,2020-12-17,04:00:00,19.841
382,2020-12-17,05:00:00,19.841
383,2020-12-17,06:00:00,19.912
384,2020-12-17,07:00:00,20.055
385,2020-12-17,08:00:00,20.198
386,2020-12-17,09:00:00,20.198
387,2020-12-17,10:00:00,20.293
388,2020-12-17,11:00:00,20.317
389,2020-12-17,12:00:00,20.436
390,2020-12-17,13:00:00,20.507
391,2020-12-17,14:00:00,20.627
392,2020-12-17,15:00:00,20.484
393,2020-12-17,16:00:00,20.650
394,2020-12-17,17:00:00,20.674
395,2020-12-17,18:00:00,20.674
396,2020-12-17,19:00:00,20.531
397,2020-12-17,20:00:00,20.674
398,2020-12-17,21:00:00,20.627
399,2020-12-17,22:00:00,20.627
400,2020-12-17,23:00:00,20.579
401,2020-12-18,00:00:00,20.579
402,2020-12-18,01:00:00,20.650
403,2020-12-18,02:00:00,20.650
404,2020-12-18,03:00:00,20.603
405,2020-12-18,04:00:00,20.627
406,2020-12-18,05:00:00,20.627
407,2020-12-18,06:00:00,20.627
408,2020-12-18,07:00:00,20.650
409,2020-12-18,08:00:00,20.674
410,2020-12-18,09:00:00,20.627
411,2020-12-18,10:00:00,20.627
412,2020-12-18,11:00:00,20.627
413,2020-12-18,12:00:00,20.722
414,2020-12-18,13:00:00,20.698
415,2020-12-18,14:00:00,20.698
416,2020-12-18,15:00:00,20.746
417,2020-12-18,16:00:00,20.770
418,2020-12-18,17:00:00,20.698
419,2020-12-18,18:00:00,20.627
420,2020-12-18,19:00:00,20.627
421,2020-12-18,20:00:00,20.746
422,2020-12-18,21:00:00,20.817
423,2020-12-18,22:00:00,20.793
424,2020-12-18,23:00:00,20.770
425,2020-12-19,00:00:00,20.746
426,2020-12-19,01:00:00,20.698
427,2020-12-19,02:00:00,20.698
428,2020-12-19,03:00:00,20.627
429,2020-12-19,04:00:00,20.579
430,2020-12-19,05:00:00,20.388
431,2020-12-19,06:00:00,20.365
432,2020-12-19,07:00:00,20.341
433,2020-12-19,08:00:00,19.865
434,2020-12-19,09:00:00,20.269
435,2020-12-19,10:00:00,20.484
436,2020-12-19,11:00:00,20.412
437,2020-12-19,12:00:00,20.198
438,2020-12-19,13:00:00,20.317
439,2020-12-19,14:00:00,20.436
440,2020-12-19,15:00:00,20.484
441,2020-12-19,16:00:00,20.412
442,2020-12-19,17:00:00,20.293
443,2020-12-19,18:00:00,19.984
444,2020-12-19,19:00:00,19.960
445,2020-12-19,20:00:00,20.103
446,2020-12-19,21:00:00,20.222
447,2020-12-19,22:00:00,20.460
448,2020-12-19,23:00:00,20.460
449,2020-12-20,00:00:00,20.484
450,2020-12-20,01:00:00,20.412
451,2020-12-20,02:00:00,20.293
452,2020-12-20,03:00:00,20.269
453,2020-12-20,04:00:00,20.603
454,2020-12-20,05:00:00,20.555
455,2020-12-20,06:00:00,20.555
456,2020-12-20,07:00:00,20.460
457,2020-12-20,08:00:00,20.198
458,2020-12-20,09:00:00,20.126
459,2020-12-20,10:00:00,20.031
460,2020-12-20,11:00:00,20.126
461,2020-12-20,12:00:00,20.365
462,2020-12-20,13:00:00,20.531
463,2020-12-20,14:00:00,20.627
464,2020-12-20,15:00:00,20.484
465,2020-12-20,16:00:00,20.055
466,2020-12-20,17:00:00,19.936
467,2020-12-20,18:00:00,19.960
468,2020-12-20,19:00:00,20.103
469,2020-12-20,20:00:00,20.174
470,2020-12-20,21:00:00,20.246
471,2020-12-20,22:00:00,20.841
472,2020-12-20,23:00:00,20.770
473,2020-12-21,00:00:00,20.579
474,2020-12-21,01:00:00,20.412
475,2020-12-21,02:00:00,20.293
476,2020-12-21,03:00:00,20.055
477,2020-12-21,04:00:00,19.674
478,2020-12-21,05:00:00,19.460
479,2020-12-21,06:00:00,18.889
480,2020-12-21,07:00:00,18.889
481,2020-12-21,08:00:00,18.580
482,2020-12-21,09:00:00,19.555
483,2020-12-21,10:00:00,18.818
484,2020-12-21,11:00:00,18.675
485,2020-12-21,12:00:00,19.008
486,2020-12-21,13:00:00,19.508
487,2020-12-21,14:00:00,18.675
488,2020-12-21,15:00:00,17.368
489,2020-12-21,16:00:00,16.844
490,2020-12-21,17:00:00,16.820
491,2020-12-21,18:00:00,16.796
492,2020-12-21,19:00:00,16.963
493,2020-12-21,20:00:00,16.844
494,2020-12-21,21:00:00,16.630
495,2020-12-21,22:00:00,16.034
496,2020-12-21,23:00:00,16.368
497,2020-12-22,00:00:00,16.201
498,2020-12-22,01:00:00,15.748
499,2020-12-22,02:00:00,16.606
500,2020-12-22,03:00:00,16.582
501,2020-12-22,04:00:00,17.272
502,2020-12-22,05:00:00,16.582
503,2020-12-22,06:00:00,16.558
504,2020-12-22,07:00:00,17.867
505,2020-12-22,08:00:00,17.605
506,2020-12-22,09:00:00,19.318
507,2020-12-22,10:00:00,19.032
508,2020-12-22,11:00:00,19.294
509,2020-12-22,12:00:00,19.746
510,2020-12-22,13:00:00,19.151
511,2020-12-22,14:00:00,20.103
512,2020-12-22,15:00:00,20.603
513,2020-12-22,16:00:00,20.531
514,2020-12-22,17:00:00,20.603
515,2020-12-22,18:00:00,20.603
516,2020-12-22,19:00:00,20.841
517,2020-12-22,20:00:00,21.032
518,2020-12-22,21:00:00,20.865
519,2020-12-22,22:00:00,20.841
520,2020-12-22,23:00:00,20.817
521,2020-12-23,00:00:00,20.817
522,2020-12-23,01:00:00,20.531
523,2020-12-23,02:00:00,20.484
524,2020-12-23,03:00:00,20.317
525,2020-12-23,04:00:00,20.198
526,2020-12-23,05:00:00,20.174
527,2020-12-23,06:00:00,19.936
528,2020-12-23,07:00:00,19.865
529,2020-12-23,08:00:00,19.912
530,2020-12-23,09:00:00,18.937
531,2020-12-23,10:00:00,18.889
532,2020-12-23,11:00:00,18.985
533,2020-12-23,12:00:00,18.889
534,2020-12-23,13:00:00,18.889
535,2020-12-23,14:00:00,19.674
536,2020-12-23,15:00:00,19.841
537,2020-12-23,16:00:00,19.698
538,2020-12-23,17:00:00,19.555
539,2020-12-23,18:00:00,19.127
540,2020-12-23,19:00:00,19.008
541,2020-12-23,20:00:00,20.103
542,2020-12-23,21:00:00,20.150
543,2020-12-23,22:00:00,20.150
544,2020-12-23,23:00:00,20.174
545,2020-12-24,00:00:00,20.150
546,2020-12-24,01:00:00,20.150
547,2020-12-24,02:00:00,20.174
548,2020-12-24,03:00:00,20.174
549,2020-12-24,04:00:00,20.198
550,2020-12-24,05:00:00,20.198
551,2020-12-24,06:00:00,20.246
552,2020-12-24,07:00:00,20.317
553,2020-12-24,08:00:00,20.341
554,2020-12-24,09:00:00,20.412
555,2020-12-24,10:00:00,20.436
556,2020-12-24,11:00:00,20.412
557,2020-12-24,12:00:00,20.388
558,2020-12-24,13:00:00,20.317
559,2020-12-24,14:00:00,20.293
560,2020-12-24,15:00:00,20.222
561,2020-12-24,16:00:00,20.198
562,2020-12-24,17:00:00,20.222
563,2020-12-24,18:00:00,20.222
564,2020-12-24,19:00:00,20.246
565,2020-12-24,20:00:00,20.246
566,2020-12-24,21:00:00,20.222
567,2020-12-24,22:00:00,20.198
568,2020-12-24,23:00:00,20.246
569,2020-12-25,00:00:00,20.293
570,2020-12-25,01:00:00,20.412
571,2020-12-25,02:00:00,20.436
572,2020-12-25,03:00:00,20.341
573,2020-12-25,04:00:00,20.269
574,2020-12-25,05:00:00,20.198
575,2020-12-25,06:00:00,20.269
576,2020-12-25,07:00:00,20.269
577,2020-12-25,08:00:00,20.174
578,2020-12-25,09:00:00,20.055
579,2020-12-25,10:00:00,20.007
580,2020-12-25,11:00:00,19.936
581,2020-12-25,12:00:00,19.888
582,2020-12-25,13:00:00,19.865
583,2020-12-25,14:00:00,20.365
584,2020-12-25,15:00:00,20.365
585,2020-12-25,16:00:00,20.579
586,2020-12-25,17:00:00,20.484
587,2020-12-25,18:00:00,20.412
588,2020-12-25,19:00:00,20.484
589,2020-12-25,20:00:00,20.650
590,2020-12-25,21:00:00,20.484
591,2020-12-25,22:00:00,20.365
592,2020-12-25,23:00:00,20.412
593,2020-12-26,00:00:00,20.341
594,2020-12-26,01:00:00,20.507
595,2020-12-26,02:00:00,20.555
596,2020-12-26,03:00:00,20.817
597,2020-12-26,04:00:00,20.865
598,2020-12-26,05:00:00,20.936
599,2020-12-26,06:00:00,20.865
600,2020-12-26,07:00:00,20.913
601,2020-12-26,08:00:00,20.960
602,2020-12-26,09:00:00,20.746
603,2020-12-26,10:00:00,20.436
604,2020-12-26,11:00:00,20.674
605,2020-12-26,12:00:00,20.603
606,2020-12-26,13:00:00,20.484
607,2020-12-26,14:00:00,20.436
608,2020-12-26,15:00:00,20.388
609,2020-12-26,16:00:00,20.365
610,2020-12-26,17:00:00,20.531
611,2020-12-26,18:00:00,20.627
612,2020-12-26,19:00:00,20.436
613,2020-12-26,20:00:00,21.056
614,2020-12-26,21:00:00,21.175
615,2020-12-26,22:00:00,21.151
616,2020-12-26,23:00:00,21.056
617,2020-12-27,00:00:00,21.151
618,2020-12-27,01:00:00,21.127
619,2020-12-27,02:00:00,21.032
620,2020-12-27,03:00:00,21.127
621,2020-12-27,04:00:00,21.366
622,2020-12-27,05:00:00,21.294
623,2020-12-27,06:00:00,21.366
624,2020-12-27,07:00:00,21.342
625,2020-12-27,08:00:00,21.390
626,2020-12-27,09:00:00,21.318
627,2020-12-27,10:00:00,21.079
628,2020-12-27,11:00:00,20.889
629,2020-12-27,12:00:00,20.984
630,2020-12-27,13:00:00,21.103
631,2020-12-27,14:00:00,21.223
632,2020-12-27,15:00:00,21.294
633,2020-12-27,16:00:00,21.318
634,2020-12-27,17:00:00,21.294
635,2020-12-27,18:00:00,21.294
636,2020-12-27,19:00:00,21.270
637,2020-12-27,20:00:00,21.246
638,2020-12-27,21:00:00,21.246
639,2020-12-27,22:00:00,21.223
640,2020-12-27,23:00:00,21.223
641,2020-12-28,00:00:00,21.223
642,2020-12-28,01:00:00,21.223
643,2020-12-28,02:00:00,21.199
644,2020-12-28,03:00:00,21.199
645,2020-12-28,04:00:00,21.175
646,2020-12-28,05:00:00,21.151
647,2020-12-28,06:00:00,21.127
648,2020-12-28,07:00:00,21.103
649,2020-12-28,08:00:00,21.056
650,2020-12-28,09:00:00,21.056
651,2020-12-28,10:00:00,21.056
652,2020-12-28,11:00:00,21.056
653,2020-12-28,12:00:00,21.103
654,2020-12-28,13:00:00,21.223
655,2020-12-28,14:00:00,21.270
656,2020-12-28,15:00:00,21.318
657,2020-12-28,16:00:00,21.342
658,2020-12-28,17:00:00,21.437
659,2020-12-28,18:00:00,21.581
660,2020-12-28,19:00:00,21.485
661,2020-12-28,20:00:00,21.509
662,2020-12-28,21:00:00,21.533
663,2020-12-28,22:00:00,21.581
664,2020-12-28,23:00:00,21.604
665,2020-12-29,00:00:00,21.533
666,2020-12-29,01:00:00,21.318
667,2020-12-29,02:00:00,21.318
668,2020-12-29,03:00:00,21.246
669,2020-12-29,04:00:00,21.246
670,2020-12-29,05:00:00,21.246
671,2020-12-29,06:00:00,21.342
672,2020-12-29,07:00:00,21.342
673,2020-12-29,08:00:00,21.413
674,2020-12-29,09:00:00,21.485
675,2020-12-29,10:00:00,21.557
676,2020-12-29,11:00:00,21.604
677,2020-12-29,12:00:00,21.628
678,2020-12-29,13:00:00,21.652
679,2020-12-29,14:00:00,21.581
680,2020-12-29,15:00:00,21.604
681,2020-12-29,16:00:00,21.604
682,2020-12-29,17:00:00,21.628
683,2020-12-29,18:00:00,21.652
684,2020-12-29,19:00:00,21.676
685,2020-12-29,20:00:00,21.724
686,2020-12-29,21:00:00,21.748
687,2020-12-29,22:00:00,21.772
688,2020-12-29,23:00:00,21.819
689,2020-12-30,00:00:00,21.819
690,2020-12-30,01:00:00,21.819
691,2020-12-30,02:00:00,21.748
692,2020-12-30,03:00:00,21.724
693,2020-12-30,04:00:00,21.700
694,2020-12-30,05:00:00,21.604
695,2020-12-30,06:00:00,21.485
696,2020-12-30,07:00:00,21.390
697,2020-12-30,08:00:00,21.342
698,2020-12-30,09:00:00,21.175
699,2020-12-30,10:00:00,21.175
700,2020-12-30,11:00:00,21.175
701,2020-12-30,12:00:00,21.175
702,2020-12-30,13:00:00,21.151
703,2020-12-30,14:00:00,21.151
704,2020-12-30,15:00:00,21.151
705,2020-12-30,16:00:00,21.151
706,2020-12-30,17:00:00,21.175
707,2020-12-30,18:00:00,21.199
708,2020-12-30,19:00:00,21.175
709,2020-12-30,20:00:00,21.151
710,2020-12-30,21:00:00,21.151
711,2020-12-30,22:00:00,21.223
712,2020-12-30,23:00:00,21.294
713,2020-12-31,00:00:00,21.318
714,2020-12-31,01:00:00,21.390
715,2020-12-31,02:00:00,21.366
716,2020-12-31,03:00:00,21.413
717,2020-12-31,04:00:00,21.604
718,2020-12-31,05:00:00,21.604
719,2020-12-31,06:00:00,21.628
720,2020-12-31,07:00:00,21.604
721,2020-12-31,08:00:00,21.604
722,2020-12-31,09:00:00,21.604
723,2020-12-31,10:00:00,21.581
724,2020-12-31,11:00:00,21.581
725,2020-12-31,12:00:00,21.604
726,2020-12-31,13:00:00,21.628
727,2020-12-31,14:00:00,21.604
728,2020-12-31,15:00:00,21.628
729,2020-12-31,16:00:00,21.604
730,2020-12-31,17:00:00,21.700
731,2020-12-31,18:00:00,21.724
732,2020-12-31,19:00:00,21.748
733,2020-12-31,20:00:00,21.724
734,2020-12-31,21:00:00,21.748
735,2020-12-31,22:00:00,21.748
736,2020-12-31,23:00:00,21.748
737,2021-01-01,00:00:00,21.748
738,2021-01-01,01:00:00,21.748
739,2021-01-01,02:00:00,21.724
740,2021-01-01,03:00:00,21.724
741,2021-01-01,04:00:00,21.700
742,2021-01-01,05:00:00,21.700
743,2021-01-01,06:00:00,21.652
744,2021-01-01,07:00:00,21.557
745,2021-01-01,08:00:00,21.509
746,2021-01-01,09:00:00,21.390
747,2021-01-01,10:00:00,21.318
748,2021-01-01,11:00:00,21.246
749,2021-01-01,12:00:00,21.223
750,2021-01-01,13:00:00,21.223
751,2021-01-01,14:00:00,21.199
752,2021-01-01,15:00:00,21.366
753,2021-01-01,16:00:00,21.270
754,2021-01-01,17:00:00,21.318
755,2021-01-01,18:00:00,21.294
756,2021-01-01,19:00:00,21.294
757,2021-01-01,20:00:00,21.318
758,2021-01-01,21:00:00,21.318
759,2021-01-01,22:00:00,21.366
760,2021-01-01,23:00:00,21.318
761,2021-01-02,00:00:00,21.270
762,2021-01-02,01:00:00,21.246
763,2021-01-02,02:00:00,21.151
764,2021-01-02,03:00:00,21.079
765,2021-01-02,04:00:00,21.032
766,2021-01-02,05:00:00,21.032
767,2021-01-02,06:00:00,21.008
768,2021-01-02,07:00:00,21.032
769,2021-01-02,08:00:00,21.079
770,2021-01-02,09:00:00,21.056
771,2021-01-02,10:00:00,21.151
772,2021-01-02,11:00:00,21.199
773,2021-01-02,12:00:00,21.342
774,2021-01-02,13:00:00,21.390
775,2021-01-02,14:00:00,21.437
776,2021-01-02,15:00:00,21.485
777,2021-01-02,16:00:00,21.485
778,2021-01-02,17:00:00,21.461
779,2021-01-02,18:00:00,21.437
780,2021-01-02,19:00:00,21.413
781,2021-01-02,20:00:00,21.390
782,2021-01-02,21:00:00,21.366
783,2021-01-02,22:00:00,21.342
784,2021-01-02,23:00:00,21.342
785,2021-01-03,00:00:00,21.318
786,2021-01-03,01:00:00,21.342
787,2021-01-03,02:00:00,21.342
788,2021-01-03,03:00:00,21.318
789,2021-01-03,04:00:00,21.294
790,2021-01-03,05:00:00,21.294
791,2021-01-03,06:00:00,21.294
792,2021-01-03,07:00:00,21.270
793,2021-01-03,08:00:00,21.294
794,2021-01-03,09:00:00,21.270
795,2021-01-03,10:00:00,21.270
796,2021-01-03,11:00:00,21.246
797,2021-01-03,12:00:00,21.294
798,2021-01-03,13:00:00,21.390
799,2021-01-03,14:00:00,21.437
800,2021-01-03,15:00:00,21.485
801,2021-01-03,16:00:00,21.581
802,2021-01-03,17:00:00,21.366
803,2021-01-03,18:00:00,21.056
804,2021-01-03,19:00:00,20.913
805,2021-01-03,20:00:00,20.913
806,2021-01-03,21:00:00,20.770
807,2021-01-03,22:00:00,20.698
808,2021-01-03,23:00:00,20.841
809,2021-01-04,00:00:00,20.793
810,2021-01-04,01:00:00,20.698
811,2021-01-04,02:00:00,20.579
812,2021-01-04,03:00:00,20.627
813,2021-01-04,04:00:00,20.722
814,2021-01-04,05:00:00,20.722
815,2021-01-04,06:00:00,20.698
816,2021-01-04,07:00:00,20.889
817,2021-01-04,08:00:00,20.984
818,2021-01-04,09:00:00,20.865
819,2021-01-04,10:00:00,20.841
820,2021-01-04,11:00:00,21.008
821,2021-01-04,12:00:00,20.841
822,2021-01-04,13:00:00,20.698
823,2021-01-04,14:00:00,20.698
824,2021-01-04,15:00:00,20.698
825,2021-01-04,16:00:00,19.389
826,2021-01-04,17:00:00,18.628
827,2021-01-04,18:00:00,18.295
828,2021-01-04,19:00:00,18.509
829,2021-01-04,20:00:00,18.533
830,2021-01-04,21:00:00,18.105
831,2021-01-04,22:00:00,18.176
832,2021-01-04,23:00:00,18.485
833,2021-01-05,00:00:00,18.604
834,2021-01-05,01:00:00,18.509
835,2021-01-05,02:00:00,18.913
836,2021-01-05,03:00:00,19.508
837,2021-01-05,04:00:00,19.651
838,2021-01-05,05:00:00,19.532
839,2021-01-05,06:00:00,19.603
840,2021-01-05,07:00:00,19.698
841,2021-01-05,08:00:00,19.603
842,2021-01-05,09:00:00,20.126
843,2021-01-05,10:00:00,19.984
844,2021-01-05,11:00:00,20.007
845,2021-01-05,12:00:00,20.793
846,2021-01-05,13:00:00,20.746
847,2021-01-05,14:00:00,20.770
848,2021-01-05,15:00:00,20.698
849,2021-01-05,16:00:00,20.674
850,2021-01-05,17:00:00,20.579
851,2021-01-05,18:00:00,18.152
852,2021-01-05,19:00:00,17.344
853,2021-01-05,20:00:00,17.439
854,2021-01-05,21:00:00,16.701
855,2021-01-05,22:00:00,17.701
856,2021-01-05,23:00:00,18.129
857,2021-01-06,00:00:00,18.057
858,2021-01-06,01:00:00,18.343
859,2021-01-06,02:00:00,18.319
860,2021-01-06,03:00:00,17.748
861,2021-01-06,04:00:00,17.819
862,2021-01-06,05:00:00,17.938
863,2021-01-06,06:00:00,17.701
864,2021-01-06,07:00:00,17.701
865,2021-01-06,08:00:00,18.438
866,2021-01-06,09:00:00,18.675
867,2021-01-06,10:00:00,17.582
868,2021-01-06,11:00:00,17.463
869,2021-01-06,12:00:00,16.796
870,2021-01-06,13:00:00,17.867
871,2021-01-06,14:00:00,18.319
872,2021-01-06,15:00:00,18.271
873,2021-01-06,16:00:00,17.439
874,2021-01-06,17:00:00,17.320
875,2021-01-06,18:00:00,17.463
876,2021-01-06,19:00:00,17.724
877,2021-01-06,20:00:00,17.677
878,2021-01-06,21:00:00,17.082
879,2021-01-06,22:00:00,16.915
880,2021-01-06,23:00:00,17.201
881,2021-01-07,00:00:00,16.701
882,2021-01-07,01:00:00,17.130
883,2021-01-07,02:00:00,16.749
884,2021-01-07,03:00:00,16.630
885,2021-01-07,04:00:00,16.534
886,2021-01-07,05:00:00,16.582
887,2021-01-07,06:00:00,16.368
888,2021-01-07,07:00:00,16.749
889,2021-01-07,08:00:00,17.034
890,2021-01-07,09:00:00,17.177
891,2021-01-07,10:00:00,16.177
892,2021-01-07,11:00:00,16.201
893,2021-01-07,12:00:00,17.201
894,2021-01-07,13:00:00,18.652
895,2021-01-07,14:00:00,18.557
896,2021-01-07,15:00:00,20.460
897,2021-01-07,16:00:00,20.507
898,2021-01-07,17:00:00,20.913
899,2021-01-07,18:00:00,20.793
900,2021-01-07,19:00:00,20.793
901,2021-01-07,20:00:00,20.698
902,2021-01-07,21:00:00,20.770
903,2021-01-07,22:00:00,20.579
904,2021-01-07,23:00:00,20.770
905,2021-01-08,00:00:00,20.770
906,2021-01-08,01:00:00,20.388
907,2021-01-08,02:00:00,20.079
908,2021-01-08,03:00:00,20.031
909,2021-01-08,04:00:00,20.341
910,2021-01-08,05:00:00,20.531
911,2021-01-08,06:00:00,20.674
912,2021-01-08,07:00:00,20.126
913,2021-01-08,08:00:00,19.841
914,2021-01-08,09:00:00,19.199
915,2021-01-08,10:00:00,18.937
916,2021-01-08,11:00:00,18.461
917,2021-01-08,12:00:00,17.463
918,2021-01-08,13:00:00,16.963
919,2021-01-08,14:00:00,18.081
920,2021-01-08,15:00:00,18.771
921,2021-01-08,16:00:00,18.152
922,2021-01-08,17:00:00,18.485
923,2021-01-08,18:00:00,18.152
924,2021-01-08,19:00:00,18.247
925,2021-01-08,20:00:00,18.176
926,2021-01-08,21:00:00,18.033
